Bar Code,Product Code,Full Description,VAT Inclusive Price,Manufacturers Product Code
6003851482531,126949,PLASCON TRADEPRO 1L GLOSS ENAMEL BROWN,82.8,UWE000004-0001
6003851482722,126951,PLASCON TRADEPRO 5L WB PRIMER,220.8,UWP000001-0005
6003851482760,126952,PLASCON TRADEPRO 20L WATER-BASED PRIMER,1120.93, 
6003851482821,126953,PLASCON TRADEPRO 5L SB PRIMER,255.76,USP000001-0005
6003851482869, ,New product,0, 
6003851482869,137014,PLASCON TRADEPRO 20L SB PRIMER,991,USP000001-0020
6003851720268,123399,PLASCON TRUE COLOUR FRESH WHITE 20L,529.85,ATC1
6003851720367, ,New product,0, 
6003851721722, ,New product,0, 
6003851721869, ,New product,0, 
6003851721920, ,New product,0, 
6003851722026, ,New product,0, 
6003851722125, ,New product,0, 
6003851722224,126473,PLASCON WALL & ALL EXTERIOR LOW SHEEN 86-0020,2401.55,WAA000086-0020
6003851722262, ,New product,0, 
6003966020369,123417,RUWAG NAIL IN ANCHOR KIT (50),75.87,RFNAKIT
6004017006325,131963,PLUMBEASY WASHING MACHINE INLETHOSE 3.5M,53.18,115131
6004051004813,103569,ELEC PVC BOX 1 WAY SIDE ENTRY,7,BOX201W
6004051007395, ,New product,0, 
6004051188599,131049,ELEC CONDUIT BOX 2 WAY 20mm ANGLE,5.74,270050
6004051188742,131958,ELEC ADAPTOR MALE 20MM PACK OF 5 PVC017,5.52,PVC017
6004051189138,105229,MBS FLOURESCENT STARTER X 2 FS2,3.15,FSFS2-2
6004101006354,107057,ARAF SHOVEL H/D SQUARE MOUTH,230,SS501-2
6004101006477,121244,AFRICANO FOLDING DOOR PINE FD7012,862.39,FD7012
6004101006477,125949,AFRICANO PVC FOLDING DOOR WHITE ASH,775,FD610
6004101006477,125950,AFRICANO PVC FOLDING DOOR BEACH WOOD,883.18,FD503
6004101008440,130699,GROB COMBINATION SPANNER 8PC XM17041228,234.6,GT1228
6004101009928, ,New product,0, 
6004101009935, ,New product,0, 
6004101009942,127897,LIGHT STAR GLASS CEILING LIGHT (GCL004),202.25,GCL00
6004101009959, ,New product,0, 
6004101009966, ,New product,0, 
6004101011716,127888,ESTRELA CEILING PENDANT LAMP (EPL9242),3008.38,EPL9242
6004101011747,127887,ESTRELA CEILING PENDANT LAMP (EPL9912),2510.38,EPL9912
6004101012386,127891,LIGHT STAR CEILING LAMP LED 24W (CL007),441.6,CL007
6004101012393,128401,LIGHT STAR CEILING LAMP LED 24W (CL008),441.6,CL008
6004101012409,128403,LIGHT STAR CEILING LAMP LED 24W (CL009),441.6,CL009
6004101012416, ,New product,0, 
6004101012423,128402,LIGHT STAR CEILING LAMP LED 24W (CL011),441.6,CL011
6004101012430,127890,LIGHT STAR CEILING LAMP LED 24W (CL012),441.6,CL012
6004101013697,126530,ZAP D/LIGHT KIT 240v LED SAT CHROME SWIVEL-LEDDK4S,84,LEDDK4S
6004101014779,107058,ARAF SHOVEL SQUARE  NOSE MED DUTY WELDED,170,SH030 / A003A
6004101014915,133159,LIVORNO OVERHEAD SHOWER LSF2023B6 SH25,288,SH25
6004101014922,133156,LIVORNO OVERHEAD SHOWER LSF2024B8 SH33,378,SH33
6004101014946,133161,LIVORNO SHOWER ROUND ARM+FLANGE LSF422AC SH38,270,SH38
6004101015936,133160,LIVORNO SHOWER ARM+FLANGE LSF422BC SH39,300,SH39
6004101016896,133158,LIVORNO OVERHEAD SHOWER LSF2023B8 SH27,321,SH27
6004101017190,128882,ARAF DADO ROPE POLYSTYRENE CORNICE KLAS-271 2MT,169.21,KLAS-271
6004101017909,136401,LIVORNO SQ HANDSHOWER LSF2020C SH48,242,SH48
6004101018135,136846,LIVORNO PLASTIC TOILET SEAT TS05,191.97,TS05
6004101018432,130466,EUROLUX LED INSECT KILLER 6W WHITE H125,663,H125
6004101018869,136402,LIVORNO RND HANDSHOWER LSF2019C SH46,178,SH46
6004101018876,133157,LIVORNO OVERHEAD SHOWER LSF2024B6 SH31,288,SH31
6004101019125,136847,FONTAINE PLASTIC TOILET SEAT WHITE TS09,110.38,TS09
6004101019491,122743,AFRICANO ALU LOCKSET BRONZE BLISTER ALSB01,287.99,ALSB01
6004101036535,11253,TORERO CANE KNIFE WITH HOOK POLY HANDLE,68,KNCA001
6004101036603,120227,MTS PICK HEAD-3KG,193,A009/TIE9836
6004101036610,103947,ARAF GARDEN HEAVY DUTY FORK FF107,287,FF107
6004353001732,105764,OMEGA D 2x25 POZI BIT 2/CARD,39.07,BP2/25C/2
6004596000912,135112,DURAM FLEXIWALL RICH CLAY 20L 23452020,1508.8,23452020
6004596000967,136602,DURAM  DURASTRIPP 1L,144,01-06-001
6004596000974,136603,DURAM  DURASTRIPP 5L,578,01-06-005
6004596000981,132046,DURAM NS1 RUST BUSTER 500ML,198,07-07-0.5
6004596001414,131111,DURAM ROOFKOTE AQUAMARINE 20L 1650020,1000,1650020
6004596001421,126693,DURAM ROOFKOTE PACIFIC BLUE 20L 1680020,1001,1680020
6004596001612,136707,DURAM DIRECT TO METAL BLACK SMOOTH 1L 52-90-001,342,52-90-001
6004596001643,136708,DURAM DIRECT TO METAL BROWN SMOOTH 1L 52-30-001,342,52-30-001
6004596001674,136709,DURAM DIRECT TO METAL GREEN SMOOTH 1L 52-50-001,343,52-50-001
6004596001704,136710,DURAM DIRECT TO METAL GREY SMOOTH 1L 52-70-001,342,52-70-001
6004596001742,126680,DURAM ROOFKOTE BLACK 5L 1690005,356,1690005
6004596001841,126695,DURAM ROOFKOTE RED 20L 1660020,1000,1660020
6004596001858,126679,DURAM ROOFKOTE BLACK 20L 1690020,1000,1690020
6004596001865,126685,DURAM ROOFKOTE CHARCOAL 20L 1670020,1000,1670020
6004596001872,126681,DURAM ROOFKOTE BROWN 20L 1630020,1000,1630020
6004596001889,126689,DURAM ROOFKOTE GREY 20L 1671020,1000,1671020
6004596001896,126697,DURAM ROOFKOTE TERRACOTTA 20L 1631020,1000,1631020
6004596001933,136712,DURAM DIRECT TO METAL WHITE SMOOTH 1L 52-10-001,342,52-10-001
6004596001964,136711,DURAM DIRECT TO METAL SILVER SMOOTH 1L 52-79-001,342,52-79-001
6004596002336,128570,DURAM NS1 RUST BUSTER 1LT,372, 
6004596002749,134389,DURAM NS5 METCOTE BLACK 1LT,217.12,4190001
6004596003029,131110,DURAM NS1 RUST BUSTER 5LT 0707005,1616,707005
6004596003548,128866,DURAM W/BASED PLASTER PRIMER 20LT 4310020,1113.2,4310020
6004596003630,126712,DURAM NUGLO 5L BLACK ENAMEL 1390005,829,1390005
6004596003708,126728,DURAM NUGLO ENAMEL 5L ULTRA MARINE BLUE 1380005,601,1380005
6004596003715,126730,DURAM NUGLO ENAMEL 5L WHITE 1310005,726,1310005
6004596003722,126711,DURAM NUGLO 1L BLACK ENAMEL 1390001,206,1390001
6004596003784,126725,DURAM NUGLO ENAMEL 1L SIGNAL RED 1360001,165.6,1360001
6004596003807,126729,DURAM NUGLO ENAMEL 1L WHITE 1310001,206,1310001
6004596004101,126683,DURAM ROOFKOTE BURGUNDY 20L 1661020,1000,1661020
6004596004187,126745,DURAM BATHROOM & KITCHEN 2.5L WHITE 3110002.5,406,3110002.5
6004596004361,127569,DURAM ACRYLIC PVA MATT WHITE 5L,259,11240005
6004596004422,127570,DURAM ACRYLIC PVA MATT  WHITE 20L,751,11240020
6004596004491,126750,DURAM GLOSS ENAMEL 1L WHITE 5610001,187,5610001
6004596004521,131699,DURAM GLOSS ENAMEL 1L GOLDEN BROWN 5630001,187,5630001
6004596004552,126751,DURAM GLOSS ENAMEL 5L WHITE 5610005,631,5610005
6004596004590,131700,DURAM GLOSS ENAMEL 5L BURGUBDY 5661005,631,5661005
6004596004866,126744,DURAM BATHROOM & KITCHEN 1L WHITE 3110001,210,3110001
6004596005832,136290,DURAM TINT XALF LT BRIGHT YELLOW 1L,2279.53,CT001
6004596005849,136297,DURAM TINT XATLF LT FAST MED YELLOW 1L,2356,CT017
6004596005856,136285,DURAM TINT XB BLACK 1L,426,CT005
6004596005894,136286,DURAM TINT XC YELLOW OXIDE 1L,465,CT006
6004596005900,136287,DURAM TINT XD PHTHALO GREEN 1L,657,CT007
6004596005917,136288,DURAM TINT XE PHTHALO BLUE 1L,598,CT008
6004596005924,136289,DURAM TINT XF RED OXIDE 1L,690,CT009
6004596005931,136284,DURAM TINT XG LIGHT FAST BRIGHT ORANGE 1L,1372,CT010
6004596005948,136291,DURAM TINT XHP PERM BRIGHT RED 1L,1009,CT011
6004596005955,136292,DURAM TINT XJ VIOLET 1L,639,CT012
6004596005962,136293,DURAM TINT XK WHITE 1L,708,CT013
6004596005986,136295,DURAM TINT XM MAGENTA 1L,1322,CT015
6004596006273,126746,DURAM WALL & CEILING 1L WHITE 11010001,108,1101001
6004596006426,131131,DURAM ROOFKOTE ANTHRACITE  20L 1677020,1000,1677020
6004596006549,131698,DURAM GLOSS ENAMEL 1L DARK BROWN 5631001,187,5631001
6004596006556,131701,DURAM GLOSS ENAMEL 5L DARK BROWN 5631005,631,5631005
6004596006556,131761,ACCENT 8X80 NAIL IN ANCHOR (50),39.68,23-0985
6004596007782,127571,DURAM WALLSHEEN WHITE 5L 116110005,531.76,116110005
6004596009274,127308,DURAM TINT COLORPRO NUTMEG 80ML,43,250-01
6004596009281,127309,DURAM TINT COLORPRO ALMOND 80ML,58,250-02
6004596009298,127310,DURAM TINT COLORPRO STONE 80ML,58,250-03
6004596009304,127311,DURAM TINT COLORPRO STORM 80ML,58,250-04
6004596009311,127312,DURAM TINT COLORPRO ATLANTIC 80ML,58,250-05
6004596009328,127313,DURAM TINT COLORPRO LAGOON 80ML,58,250-06
6004596009335,127314,DURAM TINT COLORPRO SKY 80ML,57,250-07
6004596009342,127315,DURAM TINT COLORPRO REEF 80ML,47.69,250-08
6004596009359,127316,DURAM TINT COLORPRO SPRING 80ML,58,250-09
6004596009366,127317,DURAM TINT COLORPRO FOREST 80ML,57,250-10
6004596009373,127318,DURAM TINT COLORPRO HARVEST 80ML,57,250-11
6004596009380,127319,DURAM TINT COLORPRO NAMIB 80ML,43,250-12
6004596009397,127320,DURAM TINT COLORPRO CAMEL 80ML,58,250-13
6004596009427,127322,DURAM TINT COLORPRO RUBY 80ML,58,250-16
6004596009434,127323,DURAM TINT COLORPRO ROSE 80ML,58,250-17
6004596009441,127324,DURAM TINT COLORPRO LILAC 80ML,57,250-18
6004596009519,128581,DURAM UNIVERSAL UNDERCOAT WHITE 1LT,149,49310001
6004596009526,128582,DURAM UNIVERSAL UNDERCOAT WHITE 5LT,626, 
6004596011277,128294,DURAM ENAMEL&TRIM WHITE 1L 13210001,152,132-10-001
6004596011284,128295,DURAM ENAMEL&TRIM WHITE 5L 13210005,639,132-10-005
6004596011338,134352,DURAM ENAMEL&TRIM BATTLESHIP GREY 1L,152,13271001
6004596012656,129733,DURAM W/BASED CEMENT PRIMER 20LT 43210020,738,43210020
6004596012755,137849,DURAM STOEP ENAMEL BLACK 5L 58-90-005,721,58-90-005
6004596012762,137850,DURAM STOEP ENAMEL RED CLAY 5L 58-60-005,721,58-60-005
6004596012809,137851,DURAM STOEP ENAMEL PLATINUM 5L 58-73-005,721,58-73-005
6004596012878,132159,DURAM ROOFKOTE GRAPHITE 20L,1000,GRAPHITE
6004596013301,136173,DURAM TINT POT SNOW PROTEA 01,35,350-01
6004596013318,136174,DURAM TINT POT PANSY SHELL 02,35,350-02
6004596013325,136175,DURAM TINT POT WILDERNESS SAND 03,35,350-03
6004596013332,136176,DURAM TINT POT GOLDEN MILE 04,35,350-04
6004596013349,136177,DURAM TINT POT LIONS BACK 05,35,350-05
6004596013356,136178,DURAM TINT POT OSTRICH PLUME 06,35,350-06
6004596013363,136179,DURAM TINT POT MARULA SEED 07,35,350-07
6004596013370,136180,DURAM TINT POT BAOBAB BARK 08,35,350-08
6004596013387,136181,DURAM TINT POT OTTER TRAIL 09,35,350-09
6004596013394,136182,DURAM TINT POT BUFFALO HORN 10,35,350-10
6004596013417,136184,DURAM TINT POT HIGHVELD STORM 12,35,350-12
6004596013424,136185,DURAM TINT POT LITTLE KAROO 13,35,350-13
6004596013431,136186,DURAM TINT POT DUNE LARK 14,35,350-14
6004596013448,136187,DURAM TINT POT BOURKE'S LUKE 15,35,350-15
6004596013455,136190,DURAM TINT POT MISTY CLIFFS 16,35,350-16
6004596013462,136191,DURAM TINT POT STONY POINT 17,35,350-17
6004596013479,136192,DURAM TINT POT BERG WIND 18,35,350-18
6004596013486,136193,DURAM TINT POT SANI PASS 19,35,350-19
6004596013493,136194,DURAM TINT POT TUGELA FALLS 20,35,350-20
6004596013509,136195,DURAM TINT POT FOXY BEACH 21,35,350-21
6004596013516,136196,DURAM TINT POT SIGNAL HILL 22,35,350-22
6004596013523,136197,DURAM TINT POT BENGUELA COVE 23,35,350-23
6004596013530,136198,DURAM TINT POT FUR SEAL 24,35,350-24
6004596013547,136199,DURAM TINT POT NURSERY RAVINE 25,35,350-25
6004596013554,136200,DURAM TINT POT COASTAL SPRAY 26,35,350-26
6004596013561,136201,DURAM TINT POT LACE AGATE 27,35,350-27
6004596013578,136202,DURAM TINT POT SILVER BREAM 28,35,350-28
6004596013585,136203,DURAM TINT POT HOWICK FALS 29,35,350-29
6004596013592,136204,DURAM TINT POT SHY ELEPHANT 30,35,350-30
6004596013608,136205,DURAM TINT POT PENGUINS DANCE 31,35,350-31
6004596013615,136206,DURAM TINT POT GREY LOURIE 32,35,350-32
6004596013622,136207,DURAM TINT POT LANDERS REEF 33,35,350-33
6004596013639,136208,DURAM TINT POT SARDINE RUN 34,35,350-34
6004596013646,136209,DURAM TINT POT SHORE BREAK 35,35,350-35
6004596013653,136210,DURAM TINT POT LADY GREY 36,35,350-36
6004596013660,136211,DURAM TINT POT CAPE RAIN 37,35,350-37
6004596013677,136212,DURAM TINT POT CLARENCE DRIVE 38,35,350-38
6004596013684,136213,DURAM TINT POT COFFEE BAY 39,35,350-39
6004596013691,136214,DURAM TINT POT HERON'S CREST 40,35,350-40
6004596013707,136215,DURAM TINT POT DOLPHIN LEAP 41,35,350-41
6004596013714,136216,DURAM TINT POT BLUE CRANE 42,35,350-42
6004596013721,136217,DURAM TINT POT ST LUCIA 43,35,350-43
6004596013738,136218,DURAM TINT POT KALK BAY 44,35,350-44
6004596013745,136219,DURAM TINT POT BUSHVELD NIGHT 45,35,350-45
6004596013752,136220,DURAM TINT POT KNYSNA LAGOON 46,35,350-46
6004596013769,136222,DURAM TINT POT BLUE SQUILL 47,35,350-47
6004596013776,136223,DURAM TINT POT KINGFISHER SPLASH 48,35,350-48
6004596013783,136224,DURAM TINT POT FISHING VIILAGE 49,35,350-49
6004596013790,137480,DURAM TINT POT BLACK MUSSEL 50,35,350-50
6004596013806,136225,DURAM TINT POT MOUNTAIN ALOE 51,35,350-51
6004596013813,136226,DURAM TINT POT ECHO CORNER 52,35,350-52
6004596013820,136227,DURAM TINT POT VIDAL SURF 53,35,350-53
6004596013837,136228,DURAM TINT POT STORMS RIVER 54,35,350-54
6004596013844,136229,DURAM TINT POT WHALE FIN 55,35,350-55
6004596013851,136230,DURAM TINT POT BRITTANIA BREEZE 56,35,350-56
6004596013868,136231,DURAM TINT POT JADE STONE 57,35,350-57
6004596013875,136232,DURAM TINT POT SPRING TIDE 58,35,350-58
6004596013875,137481,DURAM TINT POT SPRING TIDE 58,38.64,350-58
6004596013882,136233,DURAM TINT POT DESERT ROSE 59,35,350-59
6004596013899,136234,DURAM TINT POT KING MACKEREL 60,35,350-60
6004596013905,136235,DURAM TINT POT TREE FERN 61,35,350-61
6004596013912,136236,DURAM TINT POT PUMPKIN SHELL 62,35,350-62
6004596013929,137204,DURAM TINT POT MILKWOOD TREE 63,35,350-63
6004596013936,136237,DURAM TINT POT LALA PALM 64,35,350-64
6004596013943,136238,DURAM TINT POT KELP FOREST 65,35,350-65
6004596013950,136239,DURAM TINT POT MONKEY'S WEDDING 66,35,350-66
6004596013967,136240,DURAM TINT POT SPRING DAISY 67,35,350-67
6004596013974,136241,DURAM TINT POT YELLOW WEAVER 68,35,350-68
6004596013981,136242,DURAM TINT POT ACACIA HONEY 69,35,350-69
6004596013998,136243,DURAM TINT POT SITTING LEAOPARD 70,35,350-70
6004596014001,136244,DURAM TINT POT PEACH BLOSSOM 71,35,350-71
6004596014018,136245,DURAM TINT POT GENTLE ORIBI 72,35,350-72
6004596014025,136246,DURAM TINT POT ORANGE KLOOF 73,35,350-73
6004596014032,136247,DURAM TINT POT CORAL TREE 74,35,350-74
6004596014049,136248,DURAM TINT POT RED JASPER 75,35,350-75
6004596014056,136249,DURAM TINT POT SAVANNAH SUNSET 76,35,350-76
6004596014063,136250,DURAM TINT POT FYNBOS BLOOM 77,35,350-77
6004596014070,136251,DURAM TINT POT PINCUSHION RED 78,35,350-78
6004596014087,136253,DURAM TINT POT FIRE FINCH 79,35,350-79
6004596014094,136254,DURAM TINT POT CRIMSON CLOVER 80,35,350-80
6004596014100,136255,DURAM TINT POT CONFETTI BUSH 81,35,350-81
6004596014117,136256,DURAM TINT POT FLAMINGO FLOCK 82,35,350-82
6004596014124,136257,DURAM TINT POT PINK MALLOW 83,35,350-83
6004596014131,136258,DURAM TINT POT DAHLIA BLUSH 84,35,350-84
6004596014148,136259,DURAM TINT POT WILD CHERRY 85,35,350-85
6004596014155,136260,DURAM TINT POT AFRICAN FOXGLOVE 86,35,350-86
6004596014162,136261,DURAM TINT POT SMOOTH AMETHYST 87,35,350-87
6004596014179,136262,DURAM TINT POT MONA LAVENDER 88,35,350-88
6004596014186,136263,DURAM TINT POT JACARANDA LANE 89,35,350-89
6004596014193,136264,DURAM TINT POT MIDNIGHT BEAUTY 90,35,350-90
6004596014209,135108,DURAM FLEXIWALL GLACIER 5L 2376005,395.6,2376005
6004596014216,135109,DURAM FLEXIWALL GLACIER 20L 2376020,1508.8,2376020
6004596014230,137825,DURAM WALL & CEILING SUMMIT PREM MATT 20L 11078020,981,11078020
6004596014261,135106,DURAM FLEXIWALL ASH 5L 2375005,395.6,2375005
6004596014278,135107,DURAM FLEXIWALL ASH 20L 2375020,1122,2375020
6004596015022,138550,DURAM 250ML PATEL TINT BASE WALL TECH,38,051-01-0.25
6004596015039,138549,DURAM 250ML DEEP TINT BASE WALL TECH,38,051-02-0.25
6004596015046,138548,DURAM 250ML CLEAR TINT BASE WALL TECH,38,051-03-0.25
6004596015053,136296,DURAM TINT XERA 0 VOC BRIGHT YELLOW 1L,1941,CT016
6004596015060,129423,DURAM ADHESION PRIMER SOLVENT BASED 5LT 42-101-005,326,42-101-005
6004596015077,130234,DURAM ADHESION PRIMER SOLVENT BASED 20LT 42-101-020,958,42-101-020
6004596015220,132251,DURAM TINT COLORPRO SHADOW 80ML,57,250-21
6004596015268,132432,DURAM BONDING LIQUID 5LT 42160005,369,42160005
6004596015299,132433,DURAM PRIMEX 5LT 45110005,777,45110005
6004596015305,133097,DURAM DURA SHEEN WHITE 5L 11510005,357,115-10-005
6004596015312,133102,DURAM DURA SHEEN WHITE 20L 11510020,1058,115-10-020
6004596015329,133096,DURAM DURA SHEEN MOONLIGHT 5L 11575005,357,115-75-005
6004596015336,133101,DURAM DURA SHEEN MOONLIGHT 20L 11575020,1058, 115-75-020
6004596015343,133094,DURAM DURA SHEEN CLOUD COVER 5L 11576005,357,115-76-005
6004596015350,133099,DURAM DURA SHEEN CLOUD COVER 20L 11576020,1058,115-76-020
6004596015367,133093,DURAM DURA SHEEN CASCADE 5L 11578005,357,115-78-005
6004596015374,133098,DURAM DURA SHEEN CASCADE 20L 11578020,1011,115-78-020
6004596015381,133095,DURAM DURA SHEEN FILTERED SHADE 5L 11579005,357,115-79-005
6004596015398,133100,DURAM DURA SHEEN FILTERED SHADE 20L 11579020,1011,115-79-020
6004596015572,133104,DURAM ARMA GUARD DEEP FOSSIL 5L 153271005,402.96,1532-71-005
6004596015589,133110,DURAM ARMA GUARD DEEP FOSSIL 20L 153271020,947,1532-71-020
6004596015596,133103,DURAM ARMA GUARD BURNT ASH 5L 153272005,402.96,1532-72-005
6004596015602,133109,DURAM ARMA GUARD BURNT ASH 20L 153272020,947,1532-72-020
6004596015619,133105,DURAM ARMA GUARD HORIZON MIST 5L 153273005,402.96,1532-73-005
6004596015620,133111,DURAM ARMA GUARD HORIZON MIST 20L 153273020,947,1532-73-020
6004596015626,133111,DURAM ARMA GUARD HORIZON MIST 20L 153273020,947,1532-73-020
6004596015633,133106,DURAM ARMA GUARD MORNING FROST 5L 153274005,402.96,1532-74-005
6004596015640,133112,DURAM ARMA GUARD MORNING FROST 20L 153274020,947,1532-74-020
6004596015657,133107,DURAM ARMA GUARD NATURAL STONE 5L 153275005,402.96,1532-75-005
6004596015664,133113,DURAM ARMA GUARD NATURAL STONE 20L 153275020,947,1532-75-020
6004596015725,133187,DURAM ARMA GUARD WHITE 20L 153210020,947,1532-10-020
6004596015732,133108,DURAM ARMA GUARD WILD BAMBOO 5L 153240005,406,1532-40-005
6004596015749,133114,DURAM ARMA GUARD WILD BAMBOO 20L 153240020,1025,1532-40-020
6004596015794,133189,DURAM ARMA GUARD TINT DEEP FOSSIL 90ml 450-71,35.19,450-71
6004596015800,133188,DURAM ARMA GUARD TINT BURNT ASH 90ml 450-72,35.19,450-72
6004596015817,133191,DURAM ARMA GUARD TINT HORIZON MIST 90ml 450-73,35.19,450-73
6004596015824,133193,DURAM ARMA GUARD TINT MORNING FROST 90ml 450-74,35.19,450-74
6004596015831,133194,DURAM ARMA GUARD TINT NATURAL STONE 90ml 450-75,35.19,450-75
6004596015848,133195,DURAM ARMA GUARD TINT THORN TREE 90ml 450-76,35.19,450-76
6004596015855,133196,DURAM ARMA GUARD TINT TIDAL SAND 90ml 450-77,35.19,450-77
6004596015862,133197,DURAM ARMA GUARD TINT WILD BAMBOO 90ml 450-40,35.19,450-40
6004596015879,133190,DURAM ARMA GUARD TINT FIRED BRICK 90ml 450-60,35.19,450-60
6004596015886,133192,DURAM ARMA GUARD TINT MIDNIGHT SHADOW 90ml 450-80,35.19,450-80
6004596016098,136298,DURAM TINT X00 ORANGE OXIDE 1L,876,CT018
6004596016104,136299,DURAM TINT XZHSHLF HIGH STRENGHT BRIGHT RED  1L,1761.46,CT019
6004596016593,136403,DURAM BRAAI PAINT HEAT RESISTANT BLK 500ML,136,41-901-0.5
6004596016609,136404,DURAM BRAAI PAINT HEAT RESISTANT BLK 1L,228,41-901-001
6004601000531,104822,"KWIKOT THERMOSTAT VKF 11""WITH LEAD TH 202",513.73,TH202
6004601000555,104821,"KWIKOT THERMOSTAT VKF 7"" WITH FUSE & LEAD TH-200",506,"TH200, TH212"
6004601000586,104779,KWIKOT ELEMENT 4KW GASKET L402 C/W,304.7,ELS110
6004601000661,104773,KWIKOT ELEMENT 2KW K/HEAT,537.28,ELK126
6004601000722,104783,KWIKOT ELEMENT VKF 7 POKT WITH GASKET THP50,24,THP50
6004601000739,103677,ELEMENT VKF 11 POKT WITH GASKE,37.9,THP52
6004601000869,104791,KWIKOT GASKET STD BOSS ELG54,25.76,ELG54
6004601000913,104122,GEYSER SPANNER,123.65,SP01
6004601000999,105414,MK1 FLANGE FIBRE GASKET 8HOLES,39,FLG315
6004601001064,104786,KWIKOT FLANGE RUBBER GASKET FLG-335,49,FLG335
6004601001101,104787,KWIKOT FLANGE RUBBER GASKET MK11 SPIR FLG337,80.96,FLG337
6004601001170, ,New product,0, 
6004601001500,104772,KWIKOT ELEMENT 2KW INCALLOY WITH POCK ELI122,372.42,ELI122
6004601001811,104770,KWIKOT DRAINCOCK M,192.83,KH5002
6004601002054,104817,"KWIKOT THERMOSTAT 11"" 20AMP KWIKTHERM CLIP ON",218,TH208
6004601002344,104808,KWIKOT SAFETY VALVES 400KPA 404CXM,510.78,KH1404CXM
6004601002382,104805,KWIKOT SAFETY VALVE 20MM 600KPA 406CX,354.75,KH1406CX
6004601002399,104807,KWIKOT SAFETY VALVES 20 MM 400KPA 404CXF,375.36,"KH1404CX, KH404"
6004601002405,104806,KWIKOT SAFETY VALVES 100KPA KH1401CXM,468.1,KH1401CXM
6004601002795,121218,VALVE TECH  ANODE ROD COMPLETE  100L,271,AM2NE2
6004601002801,104767,VALVE TECH  ANODE ROD COMPLETE  150LT /200LT,286,AM2NE3
6004601002818,121219,KWIKOT ANODE AND NUT 200LT,232.58,AM2NE4
6004601003303,130050,VALVE TECH FLANGE GASKET FOR KWIKOT 100MM SPIRAL FLG340,51,FLG340
6004601003310,130051,KWIKOT FLANGE PLATE FOR 100MM SPIRAL,70.66,FLP340
6004601003396,104793,KWIKOT HI-FLO MULTI VALVE +2 VAC 22MM CXC 600KPA KHN3-216,1404,KHN3-216
6004601004812,134415,KWIKOT MULTI GRIVORY VALVE 22MM CXC 400KPA KHN3.414,996,KHN3.414
6004601004829,134416,KWIKOT MULTI GRIVORY VALVE 22MM CXC 600KPA,996, 
6004601005284,104792,KWIKOT HI-FLO MULTI VALVE 22MM CXC 400KPA KHN3.214,1978.12,KHN3.214
6004601005291,104793,KWIKOT HI-FLO MULTI VALVE +2 VAC 22MM CXC 600KPA KHN3-216,1404,KHN3-216
6004601006267,104799,KWIKOT MONOFLO PRV 22MM CXC 400KPA KHN3.114,1388.1,KHN3.114
6004601006274,104825,KWIKOT VALVE 20MM 600KPA KH3-116,1273.28,KH3-116
6004601007400,104782,"KWIKOT BOSS ELEMENT 2KW 1/4"" L402 NO POCKET",309.12,ELS106
6004601007417,104778,KWIKOT ELEMENT 3KW BOSS NO POCKET,277,ELS108
6004601007431,104774,KWIKOT ELEMENT 2KW K/HEAT SPIRAL ELK-136-KWI,331.2,ELK136
6004601007448,104777,KWIKOT ELEMENT 3KW K/HEAT SPIRAL,317,ELK138
6004601007455,104780,KWIKOT ELEMENT 4KW SPIRAL K/HEAT,368,ELK140
6004601007677,104775,KWIKOT ELEMENT 2KW WITH POCKET ELS-112-KWI,323.84,ELS112
6004601007684,104784,KWIKOT ELEMENT WITH POCKET 3KW ELS-114-KWI,292.93,ELS114
6004601007691,104785,KWIKOT ELEMENT WITH POCKET 4KW ELS-116-KWI,382.72,ELS116
6004601007875,104754,KWIKOT  WHITE 5L KWIKBOIL-5L ,4563.2,KBL050
6004601008209,103663,ELEMENT 2KW INCOLLOY SPIRAL,357.7,ELI146
6004601008216,103666,ELEMENT 3KW INC ALLOY SPIRAL,395.97,ELI148
6004601011223,104769,KWIKOT DRAINCOCK 20MM.FEMALE,248.77,KH5004
